user_id,proficiency,language
26617,native_or_bilingual,Turkish
26622,,Turkish
26622,,English
26623,professional_working,English
26623,native_or_bilingual,Turkish
26624,full_professional,English
26625,native_or_bilingual,Turkish
26625,limited_working,English
26626,native_or_bilingual,Turkish
26626,full_professional,English
26626,limited_working,German
26627,professional_working,English
26628,full_professional,English
26628,native_or_bilingual,Turkish
26629,professional_working,English
26630,professional_working,English
26630,elementary,German
26630,elementary,Russian
26631,native_or_bilingual,Turkish
26631,professional_working,English
26633,native_or_bilingual,Turkish
26633,professional_working,English
26633,limited_working,German
26634,professional_working,English
26634,native_or_bilingual,Azerbaijani
26634,native_or_bilingual,Persian
26634,professional_working,Turkish
26635,native_or_bilingual,Turkish
26635,professional_working,English
26635,elementary,German
26637,professional_working,English
26637,elementary,Other
26638,professional_working,English
26638,elementary,Japanese
26639,native_or_bilingual,Turkish
26639,professional_working,English
26640,professional_working,English
26640,elementary,French
26640,native_or_bilingual,Turkish
26641,professional_working,English
26643,elementary,German
26643,professional_working,English
26644,native_or_bilingual,Turkish
26644,professional_working,English
26644,limited_working,Arabic
26645,native_or_bilingual,Turkish
26645,professional_working,English
26645,elementary,German
26647,,Turkish
26647,full_professional,English
26648,full_professional,English
26648,full_professional,German
26649,professional_working,Chinese
26649,full_professional,English
26649,native_or_bilingual,Turkish
26651,full_professional,English
26651,elementary,German
26652,native_or_bilingual,Turkish
26652,professional_working,English
26653,native_or_bilingual,Turkish
26653,full_professional,English
26654,professional_working,English
26657,full_professional,English
26659,native_or_bilingual,Turkish
26659,professional_working,English
26659,elementary,German
26661,full_professional,English
26661,elementary,German
26662,professional_working,English
26663,professional_working,English
26663,native_or_bilingual,Turkish
26664,professional_working,English
26664,native_or_bilingual,Turkish
26664,elementary,Russian
26665,,English
26665,,Turkish
26667,,English
26667,native_or_bilingual,Turkish
26669,full_professional,English
26669,professional_working,German
26669,native_or_bilingual,Turkish
26670,full_professional,English
26670,limited_working,French
26671,elementary,Japanese
26671,native_or_bilingual,Turkish
26671,professional_working,English
26675,full_professional,English
26675,native_or_bilingual,Turkish
26678,native_or_bilingual,Turkish
26678,professional_working,English
26678,elementary,German
26679,professional_working,English
26679,native_or_bilingual,Turkish
26680,professional_working,English
26681,native_or_bilingual,English
26681,native_or_bilingual,Turkish
26682,,Turkish
26682,,English
26684,native_or_bilingual,Turkish
26684,native_or_bilingual,Persian
26684,native_or_bilingual,Azerbaijani
26684,professional_working,English
26686,professional_working,English
26686,native_or_bilingual,Turkish
26687,native_or_bilingual,Turkish
26687,professional_working,English
26687,elementary,Other
26687,elementary,Other
26689,full_professional,English
26691,full_professional,English
26691,native_or_bilingual,Turkish
26693,full_professional,English
26693,native_or_bilingual,Turkish
26698,full_professional,English
26700,limited_working,Russian
26700,limited_working,German
26700,native_or_bilingual,English
26701,,English
26701,,German
26701,,Other
26702,,Turkish
26702,,English
26702,,French
26707,native_or_bilingual,Other
26707,native_or_bilingual,Other
26707,limited_working,English
26707,limited_working,Other
26708,,English
26709,full_professional,English
26709,native_or_bilingual,Turkish
26711,full_professional,English
26711,native_or_bilingual,Turkish
26713,native_or_bilingual,English
26713,native_or_bilingual,Turkish
26713,elementary,Other
26714,professional_working,English
26714,elementary,Spanish
26718,native_or_bilingual,Arabic
26721,native_or_bilingual,English
26721,native_or_bilingual,Turkish
26722,elementary,French
26722,native_or_bilingual,Turkish
26722,native_or_bilingual,English
26723,elementary,German
26723,full_professional,English
26723,native_or_bilingual,Turkish
26723,limited_working,Arabic
26724,professional_working,English
26724,native_or_bilingual,Turkish
26726,native_or_bilingual,Turkish
26726,full_professional,English
26726,professional_working,Other
26726,elementary,Spanish
26727,professional_working,English
26727,native_or_bilingual,Turkish
26733,elementary,German
26733,full_professional,English
26734,limited_working,German
26734,professional_working,English
26735,native_or_bilingual,Turkish
26735,native_or_bilingual,English
26735,elementary,German
26735,elementary,Spanish
26736,full_professional,English
26736,native_or_bilingual,Turkish
26738,native_or_bilingual,Turkish
26738,limited_working,English
26740,professional_working,English
26740,native_or_bilingual,Turkish
26741,,English
26742,professional_working,English
26742,elementary,German
26743,full_professional,English
26743,professional_working,Italian
26743,native_or_bilingual,Turkish
26744,full_professional,English
26745,native_or_bilingual,English
26745,native_or_bilingual,Turkish
26745,native_or_bilingual,Other
26745,professional_working,Other
26745,native_or_bilingual,Other
26745,limited_working,Other
26745,elementary,Other
26749,professional_working,English
26749,limited_working,German
26750,native_or_bilingual,Turkish
26750,full_professional,English
26751,full_professional,English
26751,native_or_bilingual,Turkish
26751,elementary,German
26752,professional_working,English
26752,native_or_bilingual,Turkish
26753,native_or_bilingual,Turkish
26753,professional_working,English
26754,full_professional,English
26754,native_or_bilingual,Other
26754,native_or_bilingual,Turkish
26754,limited_working,Other
26755,full_professional,English
26755,professional_working,German
26755,native_or_bilingual,Turkish
26757,full_professional,English
26763,full_professional,English
26763,elementary,German
26763,native_or_bilingual,Turkish
26764,full_professional,English
26764,native_or_bilingual,Turkish
26767,full_professional,English
26768,native_or_bilingual,Turkish
26768,professional_working,English
26770,native_or_bilingual,English
26770,limited_working,German
26771,native_or_bilingual,Turkish
26771,professional_working,English
26771,limited_working,Turkish
26772,native_or_bilingual,Turkish
26772,professional_working,English
26773,native_or_bilingual,Turkish
26773,full_professional,English
26774,native_or_bilingual,English
26774,native_or_bilingual,Turkish
26777,elementary,German
26777,full_professional,English
26779,native_or_bilingual,English
26779,native_or_bilingual,Turkish
26783,full_professional,English
26784,,Turkish
26784,,English
26785,,English
26788,,English
26788,,Italian
26790,full_professional,English
26790,elementary,German
26790,native_or_bilingual,Turkish
26790,elementary,French
26794,professional_working,English
26794,professional_working,German
26795,full_professional,English
26796,professional_working,German
26796,full_professional,English
26796,native_or_bilingual,Turkish
26796,elementary,Spanish
26796,elementary,Other
26796,elementary,Other
26797,professional_working,English
26798,native_or_bilingual,Turkish
26798,professional_working,English
26798,limited_working,German
26799,,English
26801,professional_working,English
26801,native_or_bilingual,Turkish
26801,elementary,Bulgarian
26802,full_professional,English
26802,native_or_bilingual,Turkish
26804,professional_working,English
26805,,English
26807,full_professional,English
26808,,English
26808,,Turkish
26809,professional_working,English
26809,limited_working,German
26809,native_or_bilingual,Turkish
26810,,Turkish
26810,,English
26810,,French
26811,native_or_bilingual,English
26811,native_or_bilingual,Turkish
26811,elementary,Other
26812,native_or_bilingual,Turkish
26812,professional_working,English
26812,elementary,German
26813,native_or_bilingual,Turkish
26813,full_professional,English
26817,native_or_bilingual,Turkish
26817,full_professional,English
26817,professional_working,Other
26817,elementary,Spanish
26818,professional_working,English
26818,elementary,German
26818,native_or_bilingual,Turkish
26819,full_professional,English
26819,elementary,German
26819,elementary,Italian
26820,full_professional,English
26821,native_or_bilingual,Turkish
26821,full_professional,English
26821,elementary,Italian
26822,professional_working,English
26822,native_or_bilingual,Turkish
26823,native_or_bilingual,Turkish
26823,native_or_bilingual,English
26825,professional_working,English
26825,native_or_bilingual,Azerbaijani
26825,native_or_bilingual,Persian
26825,professional_working,Turkish
26826,elementary,Spanish
26826,professional_working,French
26826,native_or_bilingual,Turkish
26826,native_or_bilingual,English
26827,native_or_bilingual,Turkish
26827,limited_working,English
26828,native_or_bilingual,English
26828,native_or_bilingual,Turkish
26830,,Turkish
26830,,English
26831,professional_working,English
26832,native_or_bilingual,Turkish
26832,full_professional,English
26832,elementary,German
26832,elementary,Italian
26833,professional_working,English
26833,elementary,German
26834,full_professional,English
26834,professional_working,Italian
26834,native_or_bilingual,Turkish
26835,professional_working,English
26835,limited_working,German
26837,native_or_bilingual,Turkish
26837,native_or_bilingual,Persian
26837,native_or_bilingual,Azerbaijani
26837,professional_working,English
26838,,English
26839,native_or_bilingual,Turkish
26839,professional_working,English
26839,elementary,Other
26839,elementary,Other
26840,professional_working,English
26840,native_or_bilingual,Turkish
26840,elementary,Russian
26841,,English
26841,,Turkish
26843,native_or_bilingual,Turkish
26843,full_professional,English
26844,native_or_bilingual,Turkish
26844,professional_working,English
26844,elementary,German
26847,professional_working,English
26848,,English
26848,,Russian
26848,native_or_bilingual,Turkish
26849,full_professional,English
26849,full_professional,German
26850,professional_working,English
26850,limited_working,German
26850,native_or_bilingual,Turkish
26852,professional_working,English
26854,native_or_bilingual,English
26854,native_or_bilingual,Turkish
26854,native_or_bilingual,Other
26854,professional_working,Other
26854,native_or_bilingual,Other
26854,limited_working,Other
26854,elementary,Other
26857,native_or_bilingual,Turkish
26857,full_professional,English
26860,native_or_bilingual,Turkish
26860,professional_working,English
26860,elementary,German
26862,native_or_bilingual,Turkish
26862,limited_working,English
26864,native_or_bilingual,Turkish
26864,full_professional,English
26864,elementary,German
26864,elementary,Italian
26865,professional_working,English
26865,native_or_bilingual,Turkish
26865,elementary,Bulgarian
26866,,English
26867,native_or_bilingual,Turkish
26867,full_professional,English
26868,full_professional,English
26868,native_or_bilingual,Turkish
26869,elementary,Spanish
26869,professional_working,French
26869,native_or_bilingual,Turkish
26869,native_or_bilingual,English
26870,native_or_bilingual,Turkish
26870,full_professional,English
26871,native_or_bilingual,Turkish
26871,full_professional,English
26871,professional_working,Other
26871,elementary,Spanish
26872,full_professional,English
26872,native_or_bilingual,Turkish
26873,native_or_bilingual,Turkish
26873,full_professional,English
26874,native_or_bilingual,English
26874,native_or_bilingual,Turkish
26875,native_or_bilingual,Turkish
26875,full_professional,English
26875,elementary,German
26875,elementary,Italian
26878,native_or_bilingual,Turkish
26878,native_or_bilingual,English
26879,native_or_bilingual,Turkish
26879,professional_working,English
26879,limited_working,German
26880,full_professional,English
26880,native_or_bilingual,Arabic
26880,professional_working,Turkish
26881,native_or_bilingual,English
26881,native_or_bilingual,Turkish
26883,native_or_bilingual,Turkish
26883,full_professional,English
26883,professional_working,Other
26883,elementary,Spanish
26885,full_professional,English
26885,native_or_bilingual,Turkish
26886,full_professional,English
26887,elementary,Spanish
26887,professional_working,French
26887,native_or_bilingual,Turkish
26887,native_or_bilingual,English
26888,native_or_bilingual,Turkish
26888,professional_working,English
26888,limited_working,German
26890,professional_working,English
26890,elementary,German
26890,native_or_bilingual,Turkish
26891,full_professional,English
26891,native_or_bilingual,Arabic
26891,professional_working,Turkish
26893,elementary,German
26893,full_professional,English
26893,native_or_bilingual,Turkish
26893,limited_working,Arabic
26896,professional_working,English
26896,elementary,Spanish
26897,native_or_bilingual,Turkish
26897,professional_working,English
26897,elementary,German
26898,full_professional,English
26900,native_or_bilingual,Turkish
26900,professional_working,English
26901,native_or_bilingual,English
26901,native_or_bilingual,Turkish
26901,elementary,Other
26902,professional_working,English
26902,native_or_bilingual,Turkish
26902,elementary,Bulgarian
26903,,English
26906,full_professional,English
26907,,English
26907,,Turkish
26908,professional_working,English
26908,professional_working,German
26909,elementary,French
26909,native_or_bilingual,Turkish
26909,native_or_bilingual,English
26910,full_professional,English
26910,native_or_bilingual,Turkish
26911,full_professional,English
26911,limited_working,Japanese
26911,native_or_bilingual,Turkish
26912,full_professional,English
26912,native_or_bilingual,Turkish
26913,native_or_bilingual,Turkish
26913,full_professional,English
26913,professional_working,Other
26913,elementary,Spanish
26915,full_professional,English
26915,limited_working,Other
26915,native_or_bilingual,Turkish
26916,full_professional,English
26917,professional_working,English
26917,native_or_bilingual,Turkish
26919,full_professional,English
26919,native_or_bilingual,Turkish
26921,native_or_bilingual,Turkish
26921,limited_working,English
26922,professional_working,English
26922,native_or_bilingual,Turkish
26923,native_or_bilingual,Turkish
26923,native_or_bilingual,English
26923,elementary,German
26923,elementary,Spanish
26924,full_professional,English
26924,native_or_bilingual,Turkish
26925,native_or_bilingual,English
26925,native_or_bilingual,Turkish
26926,professional_working,English
26928,professional_working,English
26928,native_or_bilingual,Azerbaijani
26928,native_or_bilingual,Persian
26928,professional_working,Turkish
26929,native_or_bilingual,Turkish
26929,full_professional,English
26930,native_or_bilingual,Turkish
26930,professional_working,English
26930,elementary,Other
26930,elementary,Other
26931,limited_working,German
26931,professional_working,English
26932,elementary,German
26932,professional_working,English
26933,native_or_bilingual,Turkish
26933,full_professional,English
26933,elementary,German
26933,elementary,Italian
26934,,Turkish
26934,,English
26935,elementary,Spanish
26935,professional_working,French
26935,native_or_bilingual,Turkish
26935,native_or_bilingual,English
26936,native_or_bilingual,English
26936,native_or_bilingual,Turkish
26936,native_or_bilingual,Other
26936,professional_working,Other
26936,native_or_bilingual,Other
26936,limited_working,Other
26936,elementary,Other
26937,native_or_bilingual,Turkish
26937,full_professional,English
26938,professional_working,English
26938,limited_working,German
26939,professional_working,English
26939,native_or_bilingual,Turkish
26940,native_or_bilingual,Turkish
26940,full_professional,English
26944,professional_working,English
26947,native_or_bilingual,English
26947,elementary,German
26947,limited_working,Other
26947,limited_working,Other
26947,limited_working,Other
26947,native_or_bilingual,Turkish
26949,native_or_bilingual,Turkish
26949,limited_working,English
26949,elementary,Korean
26949,elementary,German
26951,native_or_bilingual,English
26951,limited_working,Other
26951,native_or_bilingual,Turkish
26951,elementary,German
26952,native_or_bilingual,English
26952,native_or_bilingual,Turkish
26954,limited_working,Spanish
26954,native_or_bilingual,English
26954,native_or_bilingual,Turkish
26954,elementary,German
26955,native_or_bilingual,Turkish
26955,limited_working,German
26955,full_professional,English
26958,native_or_bilingual,Turkish
26958,professional_working,English
26962,limited_working,German
26962,professional_working,English
26962,elementary,Italian
26962,native_or_bilingual,Turkish
26964,native_or_bilingual,Turkish
26964,full_professional,English
26965,professional_working,English
26965,limited_working,German
26970,elementary,French
26970,professional_working,English
26971,professional_working,English
26971,limited_working,Arabic
26971,native_or_bilingual,Turkish
26972,professional_working,English
26972,native_or_bilingual,Turkish
26973,native_or_bilingual,Turkish
26973,professional_working,English
26974,limited_working,English
26975,native_or_bilingual,Turkish
26975,full_professional,English
26978,limited_working,English
26980,,Turkish
26980,,English
26982,native_or_bilingual,Turkish
26982,professional_working,English
26982,elementary,French
26982,elementary,German
26983,native_or_bilingual,Turkish
26983,full_professional,English
26984,professional_working,English
26987,professional_working,English
26991,full_professional,English
26992,native_or_bilingual,Turkish
26992,full_professional,English
26993,professional_working,English
26993,elementary,French
26993,native_or_bilingual,Turkish
26995,professional_working,English
26995,elementary,Spanish
26996,full_professional,English
26996,native_or_bilingual,Turkish
26999,native_or_bilingual,Turkish
26999,professional_working,English
26999,elementary,German
27001,full_professional,English
27002,native_or_bilingual,Turkish
27002,full_professional,English
27004,professional_working,English
27006,native_or_bilingual,Turkish
27006,professional_working,English
27007,professional_working,English
27008,professional_working,English
27008,native_or_bilingual,Turkish
27010,native_or_bilingual,Turkish
27010,native_or_bilingual,English
27011,native_or_bilingual,Turkish
27011,full_professional,English
27011,elementary,German
27012,,English
27012,,Italian
27013,full_professional,German
27013,full_professional,English
27014,native_or_bilingual,Turkish
27014,full_professional,English
27014,professional_working,German
27015,full_professional,English
27015,native_or_bilingual,Turkish
27016,full_professional,English
27016,native_or_bilingual,Turkish
27016,elementary,Spanish
27018,full_professional,English
27019,native_or_bilingual,Turkish
27019,professional_working,English
27020,professional_working,Arabic
27020,native_or_bilingual,Turkish
27020,full_professional,English
27022,professional_working,English
27023,professional_working,English
27026,professional_working,English
27026,native_or_bilingual,Turkish
27029,native_or_bilingual,Turkish
27029,professional_working,English
27031,native_or_bilingual,English
27031,limited_working,Other
27031,native_or_bilingual,Turkish
27031,elementary,German
27032,native_or_bilingual,Turkish
27032,professional_working,English
27032,elementary,German
27033,full_professional,English
27033,native_or_bilingual,Turkish
27033,native_or_bilingual,Azerbaijani
27033,limited_working,Russian
27036,full_professional,English
27038,native_or_bilingual,Turkish
27038,professional_working,English
27041,professional_working,English
27041,native_or_bilingual,Turkish
27042,full_professional,English
27042,native_or_bilingual,Turkish
27043,native_or_bilingual,Turkish
27043,full_professional,English
27043,limited_working,Russian
27043,elementary,German
27046,professional_working,French
27046,limited_working,German
27046,full_professional,English
27048,professional_working,English
27048,native_or_bilingual,Turkish
27048,elementary,German
27049,full_professional,English
27049,native_or_bilingual,Turkish
27050,native_or_bilingual,Turkish
27050,professional_working,English
27050,elementary,German
27052,professional_working,English
27052,full_professional,Turkish
27052,elementary,French
27053,full_professional,English
27053,elementary,French
27053,elementary,German
27053,native_or_bilingual,Turkish
27055,native_or_bilingual,Turkish
27055,native_or_bilingual,English
27061,,English
27062,,Turkish
27062,,English
27063,limited_working,English
27063,native_or_bilingual,Turkish
27064,full_professional,English
27064,elementary,Italian
27064,native_or_bilingual,Turkish
27067,native_or_bilingual,Turkish
27067,limited_working,English
27069,professional_working,English
27070,professional_working,English
27070,elementary,German
27071,native_or_bilingual,Turkish
27071,professional_working,English
27071,elementary,Other
27071,limited_working,German
27071,limited_working,Russian
27073,professional_working,English
27073,native_or_bilingual,Turkish
27074,native_or_bilingual,Turkish
27074,full_professional,English
27075,professional_working,English
27077,professional_working,English
27079,native_or_bilingual,Turkish
27079,professional_working,English
27084,native_or_bilingual,Turkish
27084,professional_working,English
27088,,Turkish
27088,,English
27090,professional_working,English
27090,native_or_bilingual,Turkish
27090,native_or_bilingual,Persian
27091,native_or_bilingual,Turkish
27091,limited_working,English
27094,native_or_bilingual,Turkish
27094,professional_working,English
27096,native_or_bilingual,Turkish
27096,professional_working,English
27097,full_professional,English
27097,elementary,German
27100,full_professional,English
27100,limited_working,German
27100,native_or_bilingual,Turkish
27103,professional_working,English
27103,native_or_bilingual,Turkish
27104,,English
27104,,Turkish
27106,native_or_bilingual,Turkish
27106,full_professional,English
27107,,Turkish
27107,,English
27109,professional_working,English
27111,professional_working,English
27113,,Turkish
27113,,English
27116,,Turkish
27116,,English
27116,,German
27119,full_professional,English
27119,limited_working,Other
27119,limited_working,Other
27119,native_or_bilingual,Turkish
27120,professional_working,English
27120,native_or_bilingual,Turkish
27121,,Turkish
27121,,English
27122,,English
27123,professional_working,English
27124,native_or_bilingual,Turkish
27124,professional_working,English
27125,full_professional,English
27125,native_or_bilingual,Turkish
27125,elementary,Italian
27129,native_or_bilingual,Turkish
27129,professional_working,English
27131,native_or_bilingual,Turkish
27131,professional_working,English
27132,native_or_bilingual,Turkish
27132,professional_working,English
27133,professional_working,English
27135,professional_working,English
27135,limited_working,Spanish
27135,native_or_bilingual,Turkish
27136,professional_working,English
27136,native_or_bilingual,Turkish
27137,native_or_bilingual,Turkish
27137,professional_working,English
27138,full_professional,English
27142,native_or_bilingual,Turkish
27142,professional_working,English
27142,limited_working,Spanish
27144,professional_working,English
27147,native_or_bilingual,Turkish
27147,full_professional,English
27148,native_or_bilingual,Turkish
27148,professional_working,English
27152,full_professional,English
27152,limited_working,Other
27152,native_or_bilingual,Turkish
27153,native_or_bilingual,English
27153,native_or_bilingual,Turkish
27155,full_professional,English
27155,native_or_bilingual,Turkish
27155,elementary,Japanese
27156,native_or_bilingual,Turkish
27156,full_professional,English
27158,full_professional,German
27158,native_or_bilingual,Turkish
27158,full_professional,English
27160,native_or_bilingual,Turkish
27160,full_professional,English
27160,limited_working,German
27161,native_or_bilingual,Turkish
27161,professional_working,English
27161,elementary,French
27161,limited_working,Turkish
27162,professional_working,English
27162,limited_working,German
27162,native_or_bilingual,Turkish
27164,elementary,French
27164,native_or_bilingual,Turkish
27164,native_or_bilingual,English
27165,native_or_bilingual,English
27165,native_or_bilingual,Turkish
27165,limited_working,German
27166,limited_working,English
27166,native_or_bilingual,Turkish
27167,native_or_bilingual,Turkish
27167,full_professional,English
27170,,English
27172,limited_working,German
27172,professional_working,English
27172,native_or_bilingual,Turkish
27173,full_professional,English
27173,elementary,German
27174,professional_working,English
27174,elementary,German
27179,professional_working,English
27179,native_or_bilingual,Turkish
27179,elementary,German
27180,native_or_bilingual,Turkish
27180,professional_working,English
27181,professional_working,Other
27181,native_or_bilingual,Arabic
27181,professional_working,English
27181,professional_working,Turkish
27181,elementary,German
27181,elementary,French
27181,elementary,Other
27182,native_or_bilingual,Turkish
27182,professional_working,English
27184,professional_working,English
27184,native_or_bilingual,Turkish
27185,native_or_bilingual,Turkish
27185,full_professional,English
27187,professional_working,English
27187,limited_working,German
27189,native_or_bilingual,Turkish
27189,full_professional,English
27189,limited_working,Spanish
27189,elementary,Other
27191,professional_working,English
27193,full_professional,English
27195,professional_working,English
27196,full_professional,Arabic
27196,limited_working,English
27196,elementary,Spanish
27197,full_professional,Turkish
27197,full_professional,Russian
27197,native_or_bilingual,Other
27197,professional_working,English
27198,native_or_bilingual,Turkish
27198,native_or_bilingual,English
27199,,English
27199,limited_working,German
27202,professional_working,English
27202,elementary,German
27203,professional_working,English
27205,full_professional,English
27205,native_or_bilingual,Russian
27205,native_or_bilingual,Other
27205,full_professional,Turkish
27207,full_professional,English
27207,elementary,German
27207,native_or_bilingual,Turkish
27210,professional_working,English
27213,professional_working,English
27215,native_or_bilingual,Turkish
27215,full_professional,English
27215,elementary,Spanish
27222,native_or_bilingual,Turkish
27222,professional_working,English
27223,native_or_bilingual,English
27223,native_or_bilingual,Arabic
27223,elementary,French
27223,elementary,Turkish
27223,elementary,Japanese
27224,native_or_bilingual,Turkish
27224,professional_working,English
27225,native_or_bilingual,Turkish
27225,full_professional,English
27226,professional_working,English
27226,limited_working,Arabic
27226,native_or_bilingual,Turkish
27230,professional_working,English
27230,native_or_bilingual,Arabic
27232,professional_working,English
27232,limited_working,German
27233,native_or_bilingual,Turkish
27233,professional_working,English
27236,full_professional,French
27237,,English
27239,native_or_bilingual,Turkish
27239,professional_working,English
27241,limited_working,German
27241,professional_working,English
27242,full_professional,English
27242,professional_working,German
27243,full_professional,English
27244,,English
27245,full_professional,English
27245,native_or_bilingual,Turkish
27245,limited_working,French
27246,native_or_bilingual,Turkish
27246,professional_working,English
27246,elementary,German
27247,professional_working,English
27247,native_or_bilingual,Turkish
27251,native_or_bilingual,Turkish
27251,full_professional,English
27251,elementary,Japanese
27251,elementary,German
27252,native_or_bilingual,Turkish
27252,professional_working,English
27255,full_professional,English
27257,,Turkish
27257,,English
27257,,Other
27257,,Other
27259,professional_working,English
27261,native_or_bilingual,English
27261,native_or_bilingual,Turkish
27261,limited_working,German
27262,native_or_bilingual,Turkish
27262,professional_working,English
27263,native_or_bilingual,Turkish
27263,professional_working,English
27264,,English
27266,native_or_bilingual,Turkish
27266,professional_working,English
27266,elementary,German
27267,professional_working,English
27267,elementary,German
27269,native_or_bilingual,Turkish
27269,professional_working,English
27271,full_professional,English
27273,full_professional,English
27277,professional_working,English
27277,elementary,Korean
27277,native_or_bilingual,Turkish
27280,native_or_bilingual,Turkish
27280,full_professional,English
27280,limited_working,German
27282,professional_working,English
27282,limited_working,Spanish
27282,native_or_bilingual,Russian
27282,professional_working,Turkish
27283,native_or_bilingual,Turkish
27283,full_professional,English
27284,professional_working,English
27285,professional_working,English
27285,elementary,German
27285,native_or_bilingual,Turkish
27286,native_or_bilingual,Turkish
27286,full_professional,English
27286,limited_working,German
27287,,Turkish
27287,,English
27291,professional_working,English
27292,professional_working,English
27292,elementary,German
27296,native_or_bilingual,Turkish
27296,professional_working,English
27297,full_professional,English
27300,full_professional,English
27300,elementary,Other
27302,native_or_bilingual,Turkish
27302,full_professional,English
27306,native_or_bilingual,Turkish
27306,full_professional,English
27307,professional_working,English
27307,native_or_bilingual,Turkish
27308,limited_working,German
27308,professional_working,English
27308,elementary,Italian
27308,native_or_bilingual,Turkish
27312,professional_working,English
27314,native_or_bilingual,Turkish
27316,full_professional,English
27316,native_or_bilingual,Turkish
27316,elementary,German
27317,professional_working,English
27317,native_or_bilingual,Turkish
27317,elementary,Spanish
27319,full_professional,English
27319,native_or_bilingual,Turkish
27319,elementary,Spanish
27321,professional_working,English
27321,elementary,German
27323,full_professional,English
27323,limited_working,German
27325,native_or_bilingual,Turkish
27325,professional_working,English
27326,native_or_bilingual,Turkish
27326,professional_working,English
27326,elementary,French
27334,native_or_bilingual,English
27334,elementary,German
27335,elementary,German
27335,full_professional,English
27335,native_or_bilingual,Turkish
27338,native_or_bilingual,Turkish
27338,limited_working,English
27340,native_or_bilingual,Turkish
27340,,English
27341,native_or_bilingual,Turkish
27341,professional_working,English
27343,full_professional,English
27344,limited_working,English
27344,native_or_bilingual,Turkish
27344,elementary,Arabic
27346,limited_working,English
27349,native_or_bilingual,Turkish
27349,full_professional,English
27349,limited_working,Spanish
27349,elementary,French
27350,full_professional,English
27350,elementary,French
27350,native_or_bilingual,Turkish
27351,native_or_bilingual,English
27351,native_or_bilingual,Turkish
27351,limited_working,German
27352,full_professional,English
27352,native_or_bilingual,Turkish
27353,professional_working,English
27353,native_or_bilingual,Turkish
27354,native_or_bilingual,Turkish
27354,full_professional,English
27354,elementary,German
27355,full_professional,English
27356,professional_working,English
27356,native_or_bilingual,Turkish
27356,limited_working,French
27357,limited_working,German
27357,professional_working,English
27357,native_or_bilingual,Turkish
27358,,English
27362,professional_working,English
27363,full_professional,English
27363,elementary,German
27364,professional_working,English
27367,native_or_bilingual,Turkish
27367,full_professional,English
27367,professional_working,French
27367,elementary,Japanese
27369,,English
27369,,French
27370,native_or_bilingual,Turkish
27370,professional_working,English
27372,professional_working,English
27372,elementary,German
27373,native_or_bilingual,English
27373,elementary,Spanish
27375,professional_working,English
27378,professional_working,English
27378,elementary,Italian
27378,elementary,Japanese
27381,full_professional,English
27381,elementary,German
27382,native_or_bilingual,Turkish
27382,professional_working,English
27383,professional_working,English
27383,native_or_bilingual,Turkish
27385,professional_working,English
27385,elementary,German
27386,limited_working,English
27389,professional_working,English
27389,native_or_bilingual,Turkish
27390,professional_working,English
27390,limited_working,German
27390,native_or_bilingual,Turkish
27391,,English
27391,,Turkish
27392,native_or_bilingual,Turkish
27392,professional_working,English
27392,elementary,German
27397,native_or_bilingual,Turkish
27397,professional_working,English
27397,elementary,Japanese
27400,limited_working,German
27400,professional_working,English
27400,native_or_bilingual,Turkish
27402,professional_working,English
27402,elementary,German
27403,native_or_bilingual,Turkish
27403,professional_working,English
27405,native_or_bilingual,Turkish
27405,full_professional,English
27406,native_or_bilingual,Turkish
27406,full_professional,English
27407,,English
27411,professional_working,English
27411,native_or_bilingual,Turkish
27413,native_or_bilingual,Turkish
27413,full_professional,English
27413,elementary,German
27425,professional_working,English
27426,,Turkish
27426,,English
27427,professional_working,English
27427,native_or_bilingual,Turkish
27428,limited_working,English
27431,full_professional,English
27432,native_or_bilingual,Turkish
27432,full_professional,English
27433,native_or_bilingual,Turkish
27433,professional_working,English
27433,elementary,German
27437,limited_working,English
27437,,German
27437,native_or_bilingual,Turkish
27439,professional_working,English
27440,professional_working,English
27440,native_or_bilingual,Turkish
27441,professional_working,English
27441,limited_working,Chinese
27441,elementary,German
27443,native_or_bilingual,English
27443,native_or_bilingual,Turkish
27444,professional_working,English
27444,elementary,German
27444,native_or_bilingual,Turkish
27445,native_or_bilingual,Turkish
27445,limited_working,German
27445,full_professional,English
27446,full_professional,English
27446,elementary,Japanese
27448,native_or_bilingual,Turkish
27448,full_professional,English
27453,professional_working,English
27453,native_or_bilingual,Turkish
27454,professional_working,English
27454,full_professional,Spanish
27454,native_or_bilingual,Turkish
27455,native_or_bilingual,Turkish
27455,professional_working,English
27456,professional_working,English
27457,professional_working,English
27457,limited_working,German
27457,native_or_bilingual,Turkish
27458,native_or_bilingual,Turkish
27458,full_professional,English
27458,professional_working,Other
27458,elementary,Spanish
27459,professional_working,English
27459,native_or_bilingual,Turkish
27459,elementary,Chinese
27460,professional_working,English
27460,native_or_bilingual,Turkish
27460,elementary,German
27461,limited_working,English
27461,native_or_bilingual,Turkish
27463,elementary,German
27463,full_professional,English
27465,native_or_bilingual,Japanese
27465,full_professional,English
27465,native_or_bilingual,Turkish
27468,native_or_bilingual,Turkish
27468,full_professional,English
27469,native_or_bilingual,Turkish
27469,limited_working,English
27470,,French
27470,,English
27470,,Turkish
27471,professional_working,English
27471,elementary,German
27471,native_or_bilingual,Turkish
