user_id,company_count,working_time
35030,7,1.285714286
35031,4,1.25
35032,4,1
35033,3,1.666666667
35034,2,4
35035,4,1.25
35036,2,1.5
35037,5,1.4
35038,3,3.333333333
35039,4,0.5
35040,1,1
35041,4,1.25
35042,7,1.857142857
35043,4,2.75
35044,3,1.666666667
35045,2,0.5
35046,5,3.2
35047,1,1
35048,2,2.5
35049,1,1
35050,3,0.666666667
35051,3,3
35052,1,1
35053,2,1.5
35054,2,2
35055,3,7.333333333
35056,5,1
35057,2,1.5
35058,1,1
35059,2,0.5
35060,5,1
35061,3,0.666666667
35063,5,1.4
35064,2,1
35065,2,7.5
35066,1,3
35067,3,0.333333333
35068,3,0.666666667
35070,1,7
35071,5,1
35072,3,2
35073,1,2
35074,1,3
35075,1,1
35076,8,2.875
35077,3,2.333333333
35078,5,1.4
35080,2,4
35081,6,0.666666667
35082,2,2
35083,1,1
35084,2,4.5
35085,7,0.285714286
35086,4,2.25
35087,8,2.375
35088,6,1.5
35089,6,1.5
35090,5,1
35091,1,1
35092,2,1
35093,6,1
35094,1,1
35095,6,2.666666667
35096,3,3
35097,4,2
35098,6,0.833333333
35099,4,1.5
35100,5,1.6
35101,2,1
35102,2,0.5
35103,2,2
35104,2,0.5
35105,2,1.5
35106,4,1.25
35107,7,1
35108,3,1.333333333
35109,5,2
35110,3,2
35111,1,14
35112,8,0.5
35113,5,1
35114,3,2
35115,4,0.5
35116,3,1.666666667
35117,1,1
35118,2,4
35119,1,1
35120,4,7.5
35121,5,1.2
35122,3,1.333333333
35123,4,1.25
35124,4,2
35125,2,0.5
35126,3,2.666666667
35127,2,1.5
35128,4,1.25
35129,2,0.5
35130,7,0.857142857
35131,6,1.166666667
35132,6,1.333333333
35133,4,1.5
35134,3,3
35135,1,1
35136,2,4
35137,4,0.75
35138,3,1
35139,2,0.5
35140,1,1
35141,6,1.5
35142,3,4.666666667
35143,3,2.666666667
35145,4,1.75
35146,6,1.333333333
35147,4,3.25
35148,6,2.333333333
35150,1,1
35151,2,2.5
35152,2,1.5
35153,1,1
35154,2,15
35156,2,1
35157,3,0.666666667
35158,8,0.5
35159,1,1
35160,6,0.5
35161,2,3.5
35162,1,1
35163,1,1
35164,1,1
35165,3,1
35166,2,1.5
35167,2,0.5
35168,3,1
35170,2,0.5
35171,3,5
35172,4,3
35173,6,2
35174,6,0.833333333
35175,4,1.25
35176,3,2.333333333
35177,3,5.666666667
35178,3,3.666666667
35179,9,0.666666667
35180,4,1
35181,1,1
35182,1,1
35183,6,0.333333333
35184,4,2.25
35185,13,1
35186,6,3
35187,7,1.285714286
35188,5,1.8
35189,2,1
35192,3,0.666666667
35193,2,0.5
35194,3,2.333333333
35195,4,3.75
35196,1,6
35197,2,13
35198,7,1.285714286
35199,1,1
35200,5,2.2
35201,2,0.5
35202,2,2.5
35205,4,3
35206,1,1
35207,6,1.5
35208,3,3.666666667
35209,1,6
35211,8,1.375
35212,2,7.5
35213,5,3.6
35214,2,3
35215,6,3
35216,5,2
35217,3,5.666666667
35219,2,5.5
35220,4,1.5
35221,3,0.666666667
35222,1,1
35223,3,1.333333333
35224,2,7.5
35225,1,14
35227,1,6
35228,3,3
35229,2,0.5
35230,2,0.5
35231,5,1.2
35232,6,2.666666667
35233,1,1
35234,2,0.5
35235,1,1
35236,1,1
35237,7,0.285714286
35238,2,1
35239,7,0.285714286
35240,7,1.857142857
35241,1,1
35242,1,6
35243,6,0.333333333
35244,7,0.285714286
35245,4,1
35246,1,1
35247,1,1
35248,3,5.666666667
35249,4,3.75
35250,9,2.333333333
35251,5,1.6
35252,3,2.333333333
35253,3,5.666666667
35254,5,2
35255,2,3.5
35256,8,1.875
35257,8,1.375
35258,4,3.75
35259,2,0.5
35261,2,3.5
35262,3,0.666666667
35264,6,2.666666667
35265,6,1.166666667
35266,7,0.285714286
35267,5,1
35268,6,0.333333333
35269,1,6
35270,2,1
35271,1,1
35272,1,1
35273,2,1.5
35274,1,1
35275,4,0.75
35276,2,4
35277,6,3
35278,1,1
35279,3,5.666666667
35280,1,1
35281,4,0.75
35282,3,0.666666667
35289,1,1
35290,1,1
35291,2,11.5
35292,3,1.333333333
35293,3,0.333333333
35294,2,1.5
35295,1,1
35296,1,1
35297,2,1
35298,4,1.5
35299,1,1
35302,2,0.5
35304,4,0.5
35306,4,2.5
35307,4,2.25
35308,6,0.333333333
35309,4,1.75
35311,1,2
35313,2,1.5
35314,2,6.5
35315,1,1
35316,1,1
35317,3,1
35318,1,1
35319,1,1
35320,5,0.4
35321,1,1
35322,1,1
35323,5,0.8
35324,1,1
35325,2,2
35326,4,0.5
35327,2,0.5
35328,3,0.666666667
35329,1,1
35331,4,0.75
35332,1,2
35333,2,1
35334,2,0.5
35335,1,1
35337,2,0.5
35338,2,0.5
35339,1,1
35340,4,0.5
35341,2,0.5
35343,3,2.333333333
35344,2,0.5
35345,3,0.333333333
35346,3,0.333333333
35348,1,1
35349,2,1
35351,4,2
35352,3,1.333333333
35353,3,1.666666667
35354,5,1.4
35355,2,1
35356,3,1.333333333
35357,1,1
35358,4,0.75
35359,2,3
35360,2,0.5
35361,3,0.666666667
35364,4,1
35365,2,2
35366,1,1
35367,3,2
35368,2,1
35369,2,0.5
35370,4,0.5
35371,2,0.5
35372,1,1
35373,2,0.5
35374,1,1
35375,6,1.833333333
35376,1,1
35377,1,1
35378,7,1.142857143
35380,4,1.75
35381,5,0.8
35382,3,0.666666667
35384,2,2
35385,3,1
35386,4,1
35387,3,0.666666667
35389,5,0.6
35390,1,1
35391,4,0.75
35392,2,1
35393,5,1.4
35394,7,2.714285714
35395,4,1.5
35396,4,0.5
35397,1,1
35398,5,1.2
35399,1,1
35400,4,1.25
35401,1,1
35403,5,0.4
35407,2,1.5
35408,2,1.5
35409,3,2
35410,2,0.5
35411,2,0.5
35412,3,2.666666667
35413,2,0.5
35414,1,1
35415,1,1
35416,4,1.5
35418,2,1.5
35419,2,1
35420,4,1.75
35421,2,0.5
35422,2,2.5
35425,2,3
35426,2,0.5
35428,4,1.5
35429,2,0.5
35430,1,1
35431,2,1
35432,2,0.5
35433,1,1
35434,4,0.25
35435,3,1
35436,5,0.8
35437,1,1
35438,2,1.5
35439,2,1.5
35441,5,0.4
35442,4,1
35443,3,1
35444,1,1
35445,2,0.5
35446,1,1
35447,2,0.5
35448,3,0.666666667
35449,2,0.5
35450,3,0.666666667
35451,2,1
35452,1,1
35453,1,1
35454,1,1
35456,6,1.833333333
35459,3,0.333333333
35460,1,1
35461,1,1
35462,3,2.333333333
35464,2,0.5
35465,4,0.5
35466,2,0.5
35467,2,1
35468,1,1
35469,2,0.5
35471,1,1
35473,2,3
35474,1,1
35475,2,1.5
35476,3,0.666666667
35477,7,1.428571429
35478,2,0.5
35479,2,0.5
35480,2,0.5
35481,1,1
35482,2,0.5
35484,2,1.5
35486,4,1.25
35487,4,0.25
35488,4,0.75
35489,4,0.75
35491,3,0.333333333
35492,1,1
35493,2,0.5
35494,3,1.333333333
35495,2,0.5
35496,1,1
35497,2,0.5
35498,4,1.75
35499,1,1
35500,2,0.5
35501,2,1
35502,3,1.666666667
35503,1,1
35504,2,0.5
35505,2,1
35508,4,1
35509,3,0.333333333
35510,4,1
35511,4,1.25
35512,3,1.333333333
35513,2,1
35514,2,1
35515,2,1
35516,2,0.5
35517,7,0.428571429
35518,3,2
35519,3,1
35520,3,1
35521,3,0.666666667
35522,4,2.5
35523,2,0.5
35524,3,1.333333333
35525,4,2
35526,4,0.25
35527,2,0.5
35528,2,0.5
35529,2,5.5
35530,3,0.333333333
35531,2,0.5
35532,3,1
35533,6,0.666666667
35534,1,1
35535,2,1
35536,3,0.666666667
35537,4,2.5
35538,5,1.4
35539,3,0.666666667
35541,1,1
35543,4,1
35544,3,1
35545,2,0.5
35547,4,0.25
35548,2,3
35550,4,1
35551,1,1
35552,4,2
35553,3,1.333333333
35554,9,0.666666667
35555,2,0.5
35556,2,0.5
35557,2,1.5
35559,1,1
35561,5,2.2
35562,1,1
35563,1,1
35564,1,1
35565,1,1
35566,2,1.5
35567,5,1.2
35568,3,1.333333333
35569,5,0.8
35572,4,0.25
35573,1,1
35574,1,1
35575,1,1
35576,3,0.666666667
35577,6,0.333333333
35578,6,1.666666667
35579,1,1
35580,2,1
35581,1,1
35582,1,1
35583,3,1
35584,1,1
35585,1,1
35586,3,1
35588,2,3
35589,1,1
35590,3,0.333333333
35591,2,0.5
35592,3,1
35593,3,1
35594,1,1
35595,2,0.5
35597,2,0.5
35598,2,1.5
35599,5,1
35600,1,1
35601,5,2.6
35602,2,0.5
35603,1,2
35604,4,0.75
35605,1,1
35607,1,1
35608,2,0.5
35609,1,1
35610,3,1.333333333
35613,3,0.333333333
35614,4,0.5
35616,3,1.666666667
35617,4,1.75
35619,3,0.666666667
35620,1,1
35621,1,1
35622,2,2
35623,2,2.5
35624,5,1
35625,1,1
35627,2,1
35628,2,0.5
35630,3,1.333333333
35631,1,1
35632,1,1
35633,5,4.8
35635,1,1
35637,1,1
35638,2,5
35641,2,0.5
35642,1,1
35646,1,1
35649,7,1
35650,7,1
35651,1,1
35653,2,3.5
35655,2,0.5
35656,1,1
35659,3,0.333333333
35660,2,2
35662,1,1
35663,5,1
35664,2,9
35665,6,0.333333333
35666,2,0.5
35667,2,1
35668,1,1
35670,4,4
35671,4,2
35672,3,1
35674,3,0.666666667
35678,3,0.666666667
35679,6,1.5
35680,7,1.571428571
35681,1,1
35682,1,1
35683,5,1.8
35684,6,0.666666667
35685,2,4
35686,1,1
35687,4,0.5
35688,1,1
35689,7,1.857142857
35690,3,1.333333333
35691,2,2
35692,1,1
35693,2,3
35694,7,1.285714286
35695,4,2.5
35696,2,1.5
35697,3,3.333333333
35698,1,1
35699,4,0.75
35700,3,2
35701,1,14
35702,3,1.333333333
35703,4,2.5
35704,7,1
35705,5,0.4
35706,4,1.25
35708,2,1
35709,2,3
35710,3,0.666666667
35711,3,1
35712,1,1
35713,1,1
35714,5,2.8
35715,3,2
35716,3,3.333333333
35717,4,1.5
35718,2,2
35720,3,3.333333333
35721,3,3
35722,5,1
35723,5,1.6
35724,3,1.333333333
35725,8,1.25
35726,3,1.666666667
35727,3,3.333333333
35728,3,6.333333333
35729,4,2
35730,4,1.5
35731,1,7
35732,4,1.5
35733,4,4
35735,5,1
35736,5,0.8
35737,1,13
35738,3,2.333333333
35739,5,1
35740,6,0.833333333
35741,2,1.5
35742,4,0.75
35743,3,2
35744,3,1.333333333
35745,4,1.5
35746,6,1.5
35747,1,1
35748,2,2.5
35749,3,1
35750,10,1.4
35751,3,1.333333333
35752,3,1
35753,4,2.75
35754,2,2.5
35755,1,2
35756,3,1.666666667
35757,3,1
35758,3,1
35759,4,1
35760,5,1
35761,14,0.642857143
35762,3,2.666666667
35763,1,1
35764,5,1.6
35765,4,0.5
35766,7,1
35767,5,1
35769,2,1
35770,2,1.5
35771,4,1
35772,4,1
35773,8,1
35774,3,1.666666667
35775,6,0.833333333
35776,2,6
35777,5,1
35778,1,2
35779,4,2.5
35780,3,3.333333333
35781,4,3
35782,2,0.5
35783,2,5.5
35784,7,1.142857143
35785,10,0.7
35786,5,1
35787,2,0.5
35789,5,1
35790,2,2.5
35791,8,1.625
35792,2,8
35793,4,1.75
35794,2,4
35795,1,18
35796,1,1
35797,3,0.333333333
35798,2,2
35799,6,1
35800,2,3
35801,1,8
35802,1,1
35803,5,1
35804,5,2.2
35805,2,3.5
35806,4,1
35807,3,4.333333333
35808,1,1
35809,1,1
35810,2,0.5
35811,5,1
35812,6,1.666666667
35813,8,2.375
35814,1,1
35815,4,1.75
35816,6,1.666666667
35817,1,1
35818,1,1
35820,2,5.5
35821,6,1
35822,1,1
35824,7,1
35825,2,3
35826,3,4
35827,2,9
35828,2,1.5
35829,2,6
35830,5,3
35831,2,10
35832,2,1
35833,3,0.666666667
35834,3,0.666666667
35836,3,2.333333333
35837,2,0.5
35838,2,0.5
35839,1,1
35840,2,2
35841,8,2.875
35842,3,1.333333333
35843,4,2.25
35844,7,1.714285714
35846,2,1
35847,4,3.25
35848,4,0.75
35849,1,1
35850,4,4.25
35851,4,1.25
35852,2,2.5
35853,2,2
35854,3,2.666666667
35855,2,4
35856,1,1
35857,3,0.666666667
35858,3,4.666666667
35859,4,1
35860,2,3.5
35861,2,4
35862,6,1
35863,2,1
35864,1,1
35865,2,2
35866,2,3.5
35867,1,1
35868,4,2
35869,4,3.5
35870,2,1
35871,1,14
35872,3,0.666666667
35873,3,1.333333333
35874,9,0.666666667
35875,6,1
35876,5,0.8
35877,6,0.333333333
35878,4,1
35879,4,2.5
35880,4,4
35883,4,4.25
35884,2,0.5
35885,2,1
35886,2,0.5
35887,2,0.5
35888,3,0.333333333
35889,3,0.666666667
35890,3,7
35891,1,1
35892,1,1
35893,7,1.285714286
35894,3,3.333333333
35895,1,19
35896,7,1.571428571
35897,2,2
35898,3,2
35899,3,2.666666667
35900,1,20
35901,1,9
35902,1,6
35903,4,3.5
35904,2,4.5
35905,2,2
35906,3,1.666666667
35907,4,2
35908,4,2
35909,2,3.5
35910,2,5
35911,2,5
35912,6,4
35913,6,1
35914,7,1
35915,6,1.666666667
35916,3,4.333333333
35917,7,1.571428571
35918,4,3.75
35919,2,4
35920,4,2.25
35922,2,3
35923,1,1
35924,4,0.5
35925,2,3.5
35926,2,7.5
35928,4,4
35929,1,1
35930,1,7
35931,2,1.5
35932,1,14
35933,1,20
35934,3,3.333333333
35935,1,6
35936,2,6
35937,2,2
35938,1,8
35939,3,1.333333333
35940,4,4.25
35942,7,1
35943,1,6
35944,6,0.333333333
35945,1,1
35947,1,1
35948,1,1
35949,2,1
35950,4,2.5
35952,2,1.5
35953,2,3
35954,3,0.666666667
35955,1,1
35956,2,0.5
35957,1,1
35958,1,6
35959,2,3.5
35960,2,0.5
35961,1,1
35962,4,0.5
35963,4,4
35964,4,4.25
35965,2,0.5
35968,1,1
35969,4,0.5
35970,2,0.5
35971,2,0.5
35972,1,1
35973,1,1
35974,1,1
35975,2,0.5
35977,2,2
35978,1,1
35979,1,1
35980,6,0.666666667
35981,1,1
35982,3,1
35983,2,1
35984,3,0.333333333
35986,3,0.333333333
35987,3,0.666666667
35988,1,1
35989,3,1.333333333
35990,2,1
35991,1,1
35992,4,1.25
35993,2,0.5
35994,5,0.2
35995,2,0.5
35996,3,0.666666667
35997,5,1.2
35998,2,3
35999,5,0.4
36000,4,0.25
36001,3,0.666666667
36002,1,1
36003,5,1.6
36004,2,0.5
36005,5,0.6
36006,2,3.5
36007,1,1
36009,4,0.5
36010,3,0.333333333
36011,4,1.25
36012,4,0.5
36013,4,2
36014,1,1
36015,2,1.5
36016,2,0.5
36017,2,0.5
36018,3,1
36019,1,1
36020,2,0.5
36021,4,0.25
36022,2,0.5
36023,1,1
36024,2,0.5
36025,1,1
36026,3,1.333333333
36027,6,1.833333333
36028,4,1.25
36029,1,1
36030,4,0.25
36032,5,0.8
36033,1,1
36034,2,0.5
36036,2,1
36038,4,1.75
36040,3,1.666666667
36041,3,0.333333333
36042,1,1
36043,1,1
36044,6,0.833333333
36045,4,1.25
36046,3,1.666666667
36047,2,0.5
36048,3,0.333333333
36050,4,0.25
36051,2,0.5
36052,1,1
36053,5,0.6
36055,5,0.8
36056,3,0.333333333
36057,1,1
36058,2,2
36059,3,1
36060,2,0.5
36061,1,1
36062,3,2
36063,2,3.5
36064,2,2
36065,1,1
36066,1,1
36067,5,0.6
36068,2,0.5
36069,2,2
36070,2,1
36072,3,1
36073,3,0.666666667
36074,2,1.5
36075,2,1.5
36076,4,2
36077,3,0.333333333
36078,1,1
36079,2,3
36080,2,0.5
36081,2,0.5
36082,2,1
36083,2,0.5
36084,1,1
36085,4,2.75
36086,2,0.5
36087,3,0.333333333
36088,2,1
36089,2,3.5
36090,5,2
36091,5,1.4
36092,1,1
36094,2,2
36096,2,0.5
36097,3,0.333333333
36098,2,0.5
36099,3,1.666666667
36100,3,2.333333333
36101,5,1
36102,2,0.5
36103,1,1
36104,5,1.8
36105,2,0.5
36106,3,2.333333333
36108,5,2
36109,1,1
36110,5,1.2
36111,2,1
36112,4,2.5
36113,2,0.5
36114,2,0.5
36115,4,1
36116,1,1
36118,1,1
36119,4,0.75
36120,2,0.5
36121,2,1.5
36122,2,4.5
36123,4,1.25
36124,1,1
36125,3,1
36126,4,0.75
36127,1,2
36128,1,1
36129,1,1
36130,5,1
36131,1,1
36132,3,1.666666667
36133,3,0.666666667
36134,2,0.5
36135,5,1.2
36136,1,1
36137,3,1.333333333
36139,5,0.4
36140,2,0.5
36141,4,1.25
36142,2,2
36144,1,1
36145,4,2.25
36146,6,0.666666667
36147,1,1
36148,2,1.5
36150,4,2
36151,1,1
36152,1,1
36154,1,1
36155,6,0.833333333
36156,1,1
36157,4,0.5
36158,4,1.25
36159,2,0.5
36160,3,1.333333333
36161,2,0.5
36162,2,0.5
36163,1,1
36164,2,0.5
36165,3,0.333333333
36166,3,1
36167,2,2.5
36168,2,0.5
36169,3,1.333333333
36170,7,0.285714286
36171,3,1
36172,8,0.75
36173,3,1.666666667
36174,1,1
36175,6,1
36176,3,0.333333333
36177,3,1
36180,1,1
36181,2,0.5
36182,2,2
36184,2,1
36185,4,0.75
36186,3,1
36187,1,1
36188,1,1
36189,2,3
36190,3,1
36192,1,1
36196,3,2
36198,1,1
36199,2,0.5
36200,2,0.5
36201,1,1
36202,1,1
36203,1,1
36204,2,0.5
36206,1,1
36207,2,0.5
36208,2,1
36209,2,7
36210,2,0.5
36211,4,0.5
36212,1,1
36213,2,0.5
36215,2,1
36217,2,0.5
36219,1,1
36220,4,4
36221,1,4
36222,1,1
36223,1,1
36224,5,2.2
36225,6,2.333333333
36226,2,1
36227,5,3
36228,3,3
36229,3,3
36230,3,0.666666667
36231,3,0.333333333
36232,4,1
36233,1,1
36234,5,1.4
36235,1,1
36236,4,1.5
36237,4,1
36238,1,1
36239,4,1.25
36240,1,1
36241,5,2.2
36242,2,2
36243,2,4
36244,2,4
36245,2,1.5
36246,4,1.75
36247,5,2.4
36248,4,1.5
36249,5,1.4
36250,5,1.6
36251,2,4.5
36252,2,2.5
36254,2,3
36256,3,1.666666667
36257,2,7.5
36258,3,1.333333333
36259,4,2.5
36261,1,1
36262,2,6.5
36263,4,1.25
36264,8,1.625
36265,1,1
36266,4,0.75
36267,2,2
36268,4,1.5
36269,1,1
36270,5,1.2
36271,3,2.666666667
36272,3,1
36273,7,1
36274,3,2.666666667
36275,4,3.5
36276,4,1
36277,4,1.5
36278,5,2.2
36279,1,1
36280,5,1.2
36281,2,0.5
36282,3,2.333333333
36283,7,1
36284,3,3.333333333
36285,4,1.75
36286,3,1.333333333
36287,6,1.833333333
36288,3,1.333333333
36289,4,3.25
36290,2,6.5
36291,6,1.666666667
36292,1,1
36293,3,2
36294,1,1
36295,1,3
36296,5,2.6
36297,3,1
36298,6,1.666666667
36299,6,0.666666667
36300,2,1
36301,6,0.666666667
36302,7,1.714285714
36303,5,1.8
36305,5,2.6
36306,6,2.333333333
36307,1,6
36308,5,3
36309,6,1
36310,3,3.666666667
36311,3,0.333333333
36312,1,1
36313,3,1
36314,2,5
36315,1,3
36316,5,2.4
36317,2,3
36318,4,1
36319,4,1.75
36320,4,1.5
36321,2,1.5
36322,5,0.8
36323,3,1.666666667
36324,2,6
36325,1,1
36326,2,1
36327,1,1
36328,5,1.4
36329,2,0.5
36330,2,4
36331,3,0.333333333
36332,2,0.5
36333,4,0.5
36334,1,1
36335,2,1
36336,3,0.666666667
36337,3,1.666666667
36338,3,3
36339,6,0.666666667
36340,4,1.5
36342,4,2.75
36344,2,2
36345,10,2.1
36346,1,1
36347,3,2.333333333
36348,6,1.666666667
36349,4,3.5
36350,3,0.666666667
36351,4,2.5
36352,1,1
36353,5,0.8
36355,5,1
36356,2,7
36357,3,1
36358,2,4.5
36359,3,1.666666667
36360,1,1
36361,4,0.5
36362,6,1.5
36363,7,0.571428571
36364,1,4
36366,4,2.5
36367,1,1
36368,4,4
36369,1,1
36370,3,4
36371,3,3
36372,4,1
36373,8,1.25
36374,1,1
36375,3,2
36376,1,12
36377,5,2.8
36378,2,1.5
36379,2,6.5
36380,2,4
36381,1,1
36382,5,3.2
36383,3,6.333333333
36384,1,1
36385,2,5
36386,2,3.5
36387,2,5.5
36388,4,1.25
36389,4,1.5
36390,2,0.5
36391,3,1.666666667
36392,4,3.5
36394,3,3.333333333
36395,4,4
36396,11,2
36397,4,1.5
36398,6,1.666666667
36399,5,3.2
36400,5,3
36401,4,0.5
36402,1,7
36403,3,6
36404,9,1.888888889
36405,5,3.4
36406,1,4
36408,6,1.5
36409,1,4
36410,1,1
36411,1,1
36412,4,4
36414,3,3
36415,1,1
36416,2,0.5
36417,7,0.857142857
36420,3,0.333333333
36422,2,0.5
36423,5,0.4
36424,4,1.25
36425,4,3.25
36426,3,3
36427,3,0.333333333
36428,1,1
36429,3,0.333333333
36430,1,1
36431,3,2.333333333
36432,4,0.5
36433,1,1
36434,4,2
36435,4,0.75
36437,1,1
36439,3,0.666666667
36440,1,1
36442,4,1
36443,2,1
36444,3,1
36445,1,1
36446,5,0.8
36447,1,2
36449,2,1
36450,1,1
36451,2,0.5
36452,2,1
36453,4,0.5
36455,1,1
36456,1,1
36457,2,0.5
36458,2,0.5
36460,2,1.5
36462,5,0.6
36463,1,1
36464,4,2.25
36465,2,2
36466,3,0.666666667
36467,1,1
36468,2,0.5
36469,1,1
36471,3,1.333333333
36472,3,1.333333333
36473,3,0.666666667
36474,3,0.666666667
36475,3,1
36477,4,1.25
36478,3,0.666666667
36479,2,0.5
36480,2,0.5
36482,6,0.666666667
36483,3,2
36484,2,1.5
36486,3,2.666666667
36487,2,2.5
36488,3,1
36490,2,1.5
36491,4,0.75
36492,2,2.5
36495,4,0.75
36496,6,0.833333333
36497,3,1
36499,4,1
36500,2,0.5
36501,2,1
36502,2,1
36503,1,1
36504,4,1
36506,2,0.5
36507,4,0.5
36508,1,1
36509,1,1
36510,1,1
36511,2,0.5
36512,1,1
36513,2,0.5
36514,4,1
36515,1,2
36516,2,0.5
36517,1,1
36518,7,1
36519,4,1
36520,5,1
36521,2,1
36522,1,1
36523,1,1
36525,3,2.666666667
36526,1,1
36527,1,7
36528,2,0.5
36529,3,1.333333333
36530,2,0.5
36531,2,0.5
36532,2,1
36534,2,1.5
36535,3,1
36536,2,1
36537,2,0.5
36538,1,1
36539,3,1
36540,2,0.5
36541,4,1.5
36543,1,1
36544,3,0.666666667
36545,2,6
36546,1,1
36547,1,1
36548,2,1
36549,1,1
36552,1,1
36554,4,1.25
36555,4,2.25
36556,2,1.5
36557,1,1
36558,3,0.666666667
36559,3,0.666666667
36560,1,1
36561,1,1
36562,4,2.25
36563,4,0.5
36564,1,1
36565,5,0.8
36566,2,3
36569,2,0.5
36570,1,1
36572,6,0.833333333
36573,4,0.75
36574,3,0.666666667
36575,1,1
36576,3,0.333333333
36577,3,0.333333333
36579,1,1
36580,1,1
36581,1,1
36584,4,0.5
36585,2,1
36586,2,1.5
36587,1,1
36588,2,1
36590,2,1.5
36591,1,1
36592,3,3.666666667
36594,2,1
36595,3,2.333333333
36596,1,1
36597,14,1.714285714
36598,3,0.333333333
36602,3,2
36603,1,1
36604,1,1
36605,4,1
36606,1,1
36607,6,0.333333333
36608,3,5.333333333
36609,4,1.25
36610,3,1.666666667
36613,2,2.5
36614,3,2.333333333
36615,1,1
36616,2,0.5
36617,5,1.8
36618,2,2
36619,4,4.25
36620,4,1.25
36621,4,0.75
36622,4,1
36623,3,3
36624,1,1
36625,2,3.5
36626,2,6.5
36627,4,1.75
36628,6,1.5
36629,4,2
36630,2,1
36631,1,1
36632,1,8
36633,4,5
36634,3,6.333333333
36635,2,3.5
36636,2,0.5
36637,2,0.5
36638,3,2.666666667
36639,7,1.142857143
36640,4,1
36641,3,1.333333333
36642,4,0.5
36643,4,1.75
36644,3,1
36645,5,3.2
36646,2,3
36647,1,1
36648,5,1
36649,4,5
36650,2,4
36651,3,0.333333333
36652,3,2.666666667
36653,4,2
36654,5,1.2
36655,3,1.666666667
36656,8,1.25
36657,2,2.5
36658,1,1
36659,1,6
36660,1,1
36661,5,1.8
36662,5,1.6
36663,5,1.4
36664,3,1
36665,2,1.5
36666,3,3.333333333
36667,3,4
36668,1,3
36669,4,1.5
36670,1,1
36671,4,1.25
36672,3,3
36673,2,1
36674,2,5.5
36675,3,1.333333333
36676,3,0.666666667
36677,5,1.2
36678,2,1
36679,2,3.5
36680,4,0.5
36681,3,0.666666667
36682,7,0.857142857
36683,1,1
36684,3,3
36686,3,4
36687,6,1.833333333
36688,3,2.666666667
36689,5,1.8
36690,6,1.666666667
36691,3,3
36692,2,3
36693,2,2
36694,2,0.5
36695,2,3
36696,2,1
36697,4,1.25
36698,2,0.5
36699,3,1.666666667
36700,4,1.75
36701,7,1
36702,3,1.666666667
36703,3,2.666666667
36704,5,1
36705,1,1
36706,5,2
36707,1,1
36708,5,2.2
36709,7,1.142857143
36710,3,5.333333333
36711,4,0.75
36712,6,1.166666667
36713,3,2.666666667
36714,2,0.5
36715,5,1.2
36717,5,1.2
36718,4,1
36719,2,2.5
36720,2,0.5
36721,4,1
36722,4,3.75
36723,4,2.25
36724,1,1
36725,1,1
36726,1,1
36727,1,1
36728,4,1
36729,2,2.5
36730,14,1.714285714
36732,1,1
36733,4,1.25
36734,4,1
36735,1,1
36736,1,1
36737,6,0.333333333
36738,3,2.333333333
36739,2,1.5
36740,7,0.857142857
36742,1,16
36743,1,1
36744,3,2.666666667
36745,1,5
36746,5,1.8
36747,3,6.666666667
36748,2,6.5
36749,2,6.5
36751,2,0.5
36752,5,2.2
36754,1,8
36755,3,2
36756,5,2
36757,5,2.2
36758,5,0.6
36759,1,1
36760,4,5
36761,7,1.428571429
36762,4,4.25
36763,7,2.285714286
36764,2,1.5
36765,3,5.333333333
36766,3,6.666666667
36767,4,4.25
36768,2,0.5
36769,3,3.666666667
36770,7,1
36771,1,2
36772,2,2
36773,3,2
36774,6,0.333333333
36775,3,5.333333333
36777,2,1
36778,4,0.75
36779,4,0.5
36780,1,1
36781,2,0.5
36785,1,1
36786,2,0.5
36787,2,0.5
36788,1,1
36789,4,0.75
36790,1,1
36791,3,1.333333333
36792,2,1.5
36793,2,0.5
36794,7,0.857142857
36795,2,0.5
36798,2,1.5
36800,3,1
36801,2,5
36802,1,1
36803,4,0.5
36804,2,0.5
36805,7,0.714285714
36806,3,0.333333333
36807,1,1
36808,4,0.75
36809,3,1.333333333
36810,2,1.5
36811,5,0.4
36813,9,2.222222222
36814,4,1.25
36815,4,0.5
36816,3,1.666666667
36817,3,1.333333333
36820,1,1
36821,2,1.5
36822,3,0.666666667
36823,2,1
36824,3,0.666666667
36825,1,1
36826,2,2.5
36827,3,0.333333333
36828,2,0.5
36829,3,1
36830,4,1
36831,1,1
36832,2,0.5
36833,3,1.333333333
36834,2,1.5
36835,1,2
36836,2,2.5
36837,3,1.333333333
36838,14,1.714285714
36839,3,2.666666667
36840,2,1
36841,5,1.8
36842,4,0.5
36843,2,0.5
36844,3,3.666666667
36845,2,2
36846,3,0.666666667
36847,3,1
36848,3,0.666666667
36849,2,1
36850,1,1
36851,3,1.666666667
36852,4,0.5
36853,1,1
36854,3,0.333333333
36855,2,0.5
36856,1,1
36857,2,1.5
36858,2,4
36859,1,1
36860,5,1
36861,1,1
36862,3,4.333333333
36863,3,0.333333333
36864,2,0.5
36865,1,1
36866,4,1.25
36867,3,0.333333333
36868,3,1
36869,4,0.5
36870,3,1
36871,1,1
36872,3,1.666666667
36874,4,0.5
36875,2,4
36876,3,1.333333333
36877,1,1
36878,4,0.5
36879,6,1.333333333
36880,1,1
36881,1,1
36883,3,0.666666667
36884,3,4.666666667
